age_insightface,gender_insightface,image
77,1,journalist_elderly_46.png
77,1,journalist_elderly_22.png
77,1,journalist_elderly_7.png
81,1,journalist_elderly_23.png
77,1,journalist_elderly_1.png
79,1,journalist_elderly_3.png
76,1,journalist_elderly_32.png
76,1,journalist_elderly_48.png
79,1,journalist_elderly_28.png
76,1,journalist_elderly_0.png
81,1,journalist_elderly_31.png
76,1,journalist_elderly_17.png
80,1,journalist_elderly_8.png
75,1,journalist_elderly_10.png
80,1,journalist_elderly_9.png
79,1,journalist_elderly_40.png
80,1,journalist_elderly_41.png
78,1,journalist_elderly_38.png
81,1,journalist_elderly_27.png
77,1,journalist_elderly_44.png
78,1,journalist_elderly_19.png
79,1,journalist_elderly_34.png
81,1,journalist_elderly_15.png
80,1,journalist_elderly_49.png
79,1,journalist_elderly_4.png
79,1,journalist_elderly_5.png
80,1,journalist_elderly_35.png
79,1,journalist_elderly_12.png
75,1,journalist_elderly_42.png
77,1,journalist_elderly_24.png
80,1,journalist_elderly_39.png
78,1,journalist_elderly_20.png
79,1,journalist_elderly_43.png
77,1,journalist_elderly_13.png
79,1,journalist_elderly_36.png
78,1,journalist_elderly_18.png
78,1,journalist_elderly_29.png
77,1,journalist_elderly_6.png
77,1,journalist_elderly_16.png
80,1,journalist_elderly_14.png
72,1,journalist_elderly_45.png
77,1,journalist_elderly_25.png
78,1,journalist_elderly_26.png
79,1,journalist_elderly_21.png
79,1,journalist_elderly_11.png
74,1,journalist_elderly_30.png
77,1,journalist_elderly_33.png
77,1,journalist_elderly_47.png
76,1,journalist_elderly_2.png
79,1,journalist_elderly_37.png
