age_insightface,gender_insightface,image
58,1,doctor_asian_24.png
31,0,doctor_asian_18.png
32,0,doctor_asian_20.png
30,1,doctor_asian_37.png
49,1,doctor_asian_43.png
50,1,doctor_asian_38.png
49,1,doctor_asian_23.png
45,1,doctor_asian_28.png
32,0,doctor_asian_27.png
39,1,doctor_asian_21.png
42,1,doctor_asian_25.png
27,0,doctor_asian_49.png
51,1,doctor_asian_11.png
45,1,doctor_asian_34.png
46,1,doctor_asian_26.png
44,1,doctor_asian_1.png
35,1,doctor_asian_39.png
42,1,doctor_asian_42.png
23,1,doctor_asian_29.png
56,1,doctor_asian_14.png
49,1,doctor_asian_13.png
26,0,doctor_asian_6.png
48,1,doctor_asian_15.png
25,0,doctor_asian_5.png
35,1,doctor_asian_33.png
48,1,doctor_asian_0.png
33,0,doctor_asian_47.png
57,1,doctor_asian_45.png
28,0,doctor_asian_17.png
56,1,doctor_asian_48.png
53,1,doctor_asian_41.png
32,1,doctor_asian_46.png
40,1,doctor_asian_2.png
35,1,doctor_asian_9.png
35,0,doctor_asian_22.png
42,1,doctor_asian_35.png
29,0,doctor_asian_19.png
49,1,doctor_asian_12.png
33,0,doctor_asian_16.png
58,1,doctor_asian_32.png
34,1,doctor_asian_44.png
29,0,doctor_asian_10.png
51,1,doctor_asian_36.png
25,0,doctor_asian_4.png
40,1,doctor_asian_8.png
45,1,doctor_asian_30.png
30,0,doctor_asian_31.png
26,1,doctor_asian_7.png
27,0,doctor_asian_40.png
51,1,doctor_asian_3.png
