age_insightface,gender_insightface,image
59,1,judge_male_9.png
56,1,judge_male_24.png
46,1,judge_male_4.png
48,1,judge_male_27.png
68,1,judge_male_46.png
65,1,judge_male_29.png
51,1,judge_male_13.png
37,1,judge_male_31.png
50,1,judge_male_12.png
65,1,judge_male_33.png
64,1,judge_male_43.png
66,1,judge_male_36.png
54,1,judge_male_42.png
66,1,judge_male_15.png
54,1,judge_male_22.png
72,1,judge_male_20.png
53,1,judge_male_17.png
63,1,judge_male_11.png
61,1,judge_male_44.png
54,1,judge_male_1.png
44,1,judge_male_21.png
61,1,judge_male_37.png
40,1,judge_male_49.png
60,1,judge_male_25.png
59,1,judge_male_18.png
58,1,judge_male_34.png
52,1,judge_male_26.png
50,1,judge_male_5.png
44,1,judge_male_3.png
74,1,judge_male_40.png
47,1,judge_male_30.png
55,1,judge_male_48.png
55,1,judge_male_35.png
42,1,judge_male_16.png
46,1,judge_male_6.png
59,1,judge_male_7.png
53,1,judge_male_8.png
50,1,judge_male_39.png
64,1,judge_male_14.png
45,1,judge_male_10.png
76,1,judge_male_23.png
62,1,judge_male_2.png
46,1,judge_male_19.png
53,1,judge_male_28.png
58,1,judge_male_45.png
41,1,judge_male_38.png
48,1,judge_male_0.png
48,1,judge_male_41.png
49,1,judge_male_32.png
40,1,judge_male_47.png
